treatment,y_factual,y_cfactual,mu0,mu1,x1,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x20,x22,x23,x24,x25
0.0,3.98211060515635,8.39277153444722,3.73127165819628,6.98694916204911,-0.16151579262755278,-0.33172601207557273,-0.18917329497998608,2.015115912955342,0.21738303723330932,-0.18807803561504963,-0.06691148225802057,-0.6874479041849909,-0.11908687198733262,0.8668062549955224,1.116084944813128,0.722336390590492,0.2357692612725695,1.5063579089099144,0.000042196545707090214,0.158247130836654,-0.04864329920674473,1.0465841544652974,0.7866774512376212
0.0,2.54280318120113,7.75728927415589,2.05552843722614,6.3907330213257,-0.9387697831069997,0.7572740036829786,0.5649778595902643,0.3759784748117684,-0.8722929934870963,0.4637192407790904,1.2272101691071815,-0.555215342207239,0.7642375962750255,0.1318586021782598,0.026233399178121813,0.8539144070982225,-0.05174413403298043,0.8740113108965573,-0.11842513225484212,0.14799699484354975,-0.18595729066064492,-0.8783608912392913,0.16399774185705482
0.0,1.44076958751734,7.5280737520337,1.09027745265118,5.75663226693244,-0.4193309151507576,-1.043868599703024,0.027837859833051648,-1.7154672393991346,0.8327719138220617,0.6500222973494792,0.2913276209938535,0.866155802704972,1.5887059444888467,0.2195433394647881,0.871967263083896,2.2194965793691495,0.41399408839852947,0.8517145232326458,-0.5891518115574328,-0.09532552875257973,0.5856235467336597,0.3754344943656299,0.9103230788234008
0.0,1.95041099078278,7.93403720897089,1.9158394325651,6.32035593193954,1.4298938612292724,-1.465609584438985,-0.2631570908138653,0.7259053951089336,1.318766905448848,-0.34946521428937316,0.49314131677980055,1.0163910464381305,-0.6082800746905639,-0.33557013869829055,0.15600473577562193,2.5776560180533483,0.3043807361122199,-0.14564475429905,0.8081048408256036,-0.2955517125955528,0.2954531613966773,-0.7907971997269712,0.7379745240267545
0.0,0.977148335777484,6.08907621036799,1.20494293330369,5.85663226693244,-0.1044853885982758,-0.4727241431584717,0.8428046202548072,-1.0725789739785758,0.11720044634934797,0.13517161964086294,-0.43167263236969083,0.9262356598798236,-0.0762612662261794,0.19169693217674755,1.4999121234551474,1.4707319590107955,-0.06250451515978882,1.7407277738294866,0.42219259524266006,0.6644802952184946,0.4283969912832634,0.4209100334450309,0.27705825066204665
0.0,1.39036742817423,4.42121152359814,1.33718018756468,5.96076311846046,1.6533438070121056,0.9638297078971165,1.7676835909933672,-1.1350777618756434,1.6547753424302636,-0.8011297705294627,-0.6258236070530697,0.19936103144057316,-0.3970681450127119,0.21981830300849678,0.2620939214063855,1.1381370896642768,-0.7063829419461832,-0.15505171831632203,0.35097681311063506,0.3800665426879269,0.11460568705753421,0.26503235280073334,-0.3523366314349412
0.0,1.73631359550341,6.29416744853336,2.77817503077472,6.69199430775124,0.39971154992333374,-0.03516805897374006,1.8820137200686162,-0.4938594067778965,0.9412289163359349,1.4147595210120365,-0.996530185527078,-0.6482361640373805,-0.7410926987214104,-0.16680805992415237,0.6608677799224116,1.3747169498638703,0.8575579668087127,1.0988950409709262,0.6767929447846986,-0.41869911191373105,-0.2972001760993676,-0.7402682562825081,-0.4440669268668262
0.0,0.507394807939469,7.42308410182336,1.20494293330369,5.85663226693244,-0.10019770064164278,-1.570696745830097,-0.9329130783084305,-1.7092899536259272,1.237348544231601,0.9344566746561367,-0.9154529129237652,0.46414849578424217,0.6974996435956344,-0.2669501191867773,0.46512379435515505,1.6728583616562223,0.2139452203474586,0.9053778295317972,-0.17139307543218965,0.5336112082859915,-0.16574408604862734,0.5572962222886885,0.1916885565912352
1.0,5.8556713635452,1.85680036918136,2.27171025009982,6.4907330213257,1.0724326182271176,1.2001927916654225,-0.5944986258463707,0.21600206977450065,1.5381200787331928,-0.4228305163836736,0.16653518630912756,0.9870685760230719,0.1569541057287768,-0.4166844029747029,0.20521625334551552,-0.03649171799564588,-0.5586920564948039,0.7706623575303335,-0.4810455581708136,-0.20353911817516254,-0.14218191902004756,0.09266282470769101,0.30958555848769664
0.0,1.77097458443521,5.38764469676992,2.34673602618165,6.52322549704202,-1.2364738886782778,0.16487205831968021,1.4823713008017982,0.5786778337193805,0.7166072533030864,0.04576008908660409,1.2903885476648984,-0.028391597196345767,-0.08520379058210222,0.6102588016372902,0.2151506794787766,0.574231405407116,0.33279261815671457,1.542643502222955,-0.1543365277732063,-0.9157030421075618,-0.1678036840593231,-0.9954059975619989,-0.7475304151136025
0.0,3.39945721025221,7.86643348159562,2.29344705834396,6.50025601080726,1.8631647733350547,1.4930678296783417,-1.8613848028207727,-0.6326877647865243,1.2102075061237012,1.2174421357318237,0.7202138569752552,0.23254010475015313,0.21952082350277857,-0.14866168134881771,0.049738736507869245,0.9569496740894757,0.3954030608450403,1.1723226131180262,0.8144684738119957,-0.4438478278572799,0.6678921681601164,-0.09567199334753014,0.7019106960332785
0.0,0.676293407285264,5.19239899834753,1.73352320553368,6.22035593193954,0.18178485069434108,-0.7504915764802293,1.0284106507170372,-0.2105940602515128,0.5294389520375209,-0.22428210401417717,1.2261669753215694,-0.7828795360902572,0.31873545132556075,0.7306143411911283,0.5739063303667817,0.8028698475497642,-0.39328288755208435,0.156765924382949,-0.12668878447400747,0.10169412030997171,-0.5042680209715539,0.3534248204495254,0.33133298519274196
1.0,5.04267969108998,2.36159676102514,2.52738807069225,6.59738644570478,1.5034494525541005,2.2205476937842037,-0.610219076560812,-1.0113284039236663,-0.37676379017868894,-0.5161313352889184,0.3777641061994623,0.5556013433845408,-0.03534019082603566,0.16714756424885724,1.025571029276081,0.6172323612851436,1.4500922820099817,1.3697063361504738,0.09398679374305223,-0.03399012799220245,0.13101790603719052,-0.4498473932438769,0.0949216964187215
0.0,4.59661987575073,7.57035856354078,4.30064309236707,7.12896462724698,-1.5997106514182504,2.1180608905473077,0.8028820230708406,0.2558705473791425,-0.5781738301326664,-0.1468894600760649,0.4639334892865704,0.3571982413153294,1.998648265373997,-0.588307359714651,-0.41873170204259635,1.1177241841549652,0.8055580742498104,0.38881284373004843,-0.640534603422916,-0.2602942064277055,0.4063006438768223,0.12082985991041903,-0.8874810298210641
0.0,3.06751922003647,6.59431998945119,3.07530021400211,6.79360258642819,0.5742933578922094,0.8892172742002101,-0.19729040642543985,0.9033193624543987,1.3814632411684684,1.2240496819681017,-0.8427986586924041,0.26901721996412553,0.4828459741628005,0.11763805579413175,-0.7118672176995301,1.2231610737715317,-0.4032994521536863,0.35868267486973915,0.7255894245105321,0.01605383698546733,0.13445672383930046,-0.3098329670643068,0.23556814669996468
0.0,2.20467542218412,6.32487031581455,1.85225184135524,6.28660216979769,0.1363265330580708,-1.3998990143977936,-1.0853729303390671,0.9413752706219102,2.2746639763035015,-0.20263463272466592,-0.9684190203100926,-0.15524198809797188,-0.1431114749203346,0.9050380794888715,-0.5566940209609241,2.289780571238239,0.2622536876430431,0.25279719009034674,-0.16866258103425302,0.3076283834842806,-0.8653358027536091,0.08219535148865112,-0.19523197473140505
1.0,9.06611762849387,1.99665207263367,1.68504833421296,6.19199430775124,0.8643798695557869,-0.3901678217524576,-0.7106628242805838,-0.20123987892459258,-0.4345236239323912,0.08869805731847022,1.6062594184158003,-0.16189585214330035,0.15401867541511838,-0.008781413238722955,-0.4512115473962563,0.8288295306680589,-0.04079388484256049,0.1471738919922414,-1.2823721709102835,0.13618487763711992,-0.356937412018242,-0.6584151055291207,0.4179039481571686
0.0,3.21532598759539,6.7808088157223,2.34673602618165,6.52322549704202,0.0589407167288698,0.3555540977695534,-2.6506864321913426,0.8755258960071385,0.31254260062407685,0.6258625042825975,0.7393385406813576,-0.21770373647198116,-0.23955158545599006,1.3954008605894945,0.749187220148366,0.7705797534253497,-0.21238686389654562,1.1570386119348997,-0.4133525234584473,-1.1601780061930724,-0.48181922218440204,-0.4575780579229631,-0.10055232725941517
0.0,0.543325890887438,7.45060698331996,2.75627336584499,6.68407959694663,1.7787872656025816,-0.9080832587483415,0.08294922444252373,0.6416209329308475,-0.4552874419607243,0.2792744796371117,0.8892319421345998,0.32374234535473717,-0.0068233958976483804,1.3508318240447834,-0.5175390570203204,1.9939576746058663,-0.10534500718157841,0.39205453794793466,-0.5111401408236648,0.5640094286746513,-1.1403689226859615,-0.7483193449516632,-0.4614432209476338
0.0,0.88685651931873,3.25437507811314,0.987768909354026,5.65789355335798,1.6956617162916916,-1.4496864477046922,0.31145572602885385,-1.4619579096219748,0.029137165467723276,0.2743694094320633,-0.09383549546422607,1.1390718632273136,0.07905954245255459,0.3888836945424627,0.4035041409722353,1.1900640028041152,-1.1236342776704278,1.5008726988257535,0.04951741050360046,0.8987972612171573,0.2581487860507255,-0.18585834829284748,-0.44656531079243134
0.0,3.0447131813751,6.04846675351544,3.26825638455712,6.8544566863328,0.8843333785682242,1.1860803525701893,0.013326198110492515,1.8632402774114043,0.5395748010954362,0.4275096621486394,1.319813204748951,0.22127281210202648,1.6248326335218886,0.3176855714306387,0.37000711815216775,1.318453141686105,0.17039570400105294,0.10819443514290827,0.840908309650412,0.679610300147806,0.1276067084279373,0.6753125604763284,0.006026590300912771
0.0,4.36721066102877,7.92073518892267,3.08803009711696,6.7977334379562,0.02889631899685939,2.274512521910999,1.1576556409199377,0.6071550011438346,0.9601352180715957,0.89878058332232,0.44710666425670476,0.005722719545733008,1.1243936549005416,0.022106189052099028,0.8985430076022262,0.4587864013058566,-0.07552593880346463,0.6269508716737433,-0.893353755684039,0.49785069294996176,0.5296118694481604,0.5129184214426193,0.0194566034507299
0.0,-0.0296183954386162,6.94905174956751,1.42108001859897,6.02161721836507,-2.7431032886009756,-0.6899659709589955,0.5771311837936015,0.023434219705443793,0.933885671734414,-0.6221029394304347,0.8404467014945511,0.10861559740526233,-0.10104162269470204,0.7110529459611721,0.12644240748494945,1.7480211292946948,-0.314033041862687,1.1557264171517199,-0.5697145005457873,0.7188884699582312,-0.5810397563671436,-1.0583272244852655,-0.9309225766212558
0.0,1.05263326171892,6.77717239019998,1.4839299062181,6.06489396998847,-2.0033997256328653,1.8101059568829208,-1.340434386182197,-0.9910510468317482,1.7807191009017866,0.436109617554143,-0.18990325589494755,-0.37644595861431046,0.5528269769612356,-0.16313100251152,1.7137426418422523,1.9186933377437603,-0.16796961252007386,1.952530107032235,0.06552891302307215,1.5894268396837676,0.42564278742239453,-0.3536322649757318,0.48449893513792897
0.0,2.12805687698918,3.94589449800703,2.27171025009982,6.4907330213257,-0.8154381642852948,0.17724532102412238,0.19778799000337832,0.14289938404860922,1.1682915633027173,1.2124829487180746,0.031516533647292344,0.3332863343047668,-0.4910097099151503,0.2788504322202944,-0.02920562192934122,1.041990501657227,-0.3467530822861404,1.4155159288339871,-0.023293635169669685,-0.5039464748117723,0.3621413387281141,0.031501184167349865,-0.9459731266559552
0.0,1.48851288613063,5.33171060840986,1.38134206134628,5.99325559417677,0.22355407577924447,0.10999247035122925,0.23206041161697602,-0.7450068750012876,0.47382480492414986,-0.5555524504587791,0.4140142035496026,-0.5466619289436913,1.1444583335843534,0.6224736893232228,-0.21566971911975524,-0.25084992207982726,-0.8519964313051878,0.5834816386019942,-0.15587316541122356,-0.3380086528406844,-0.4311589797377715,0.2394377692602308,-0.7678210349630596
0.0,1.12490531397159,8.18235033358364,2.59354440853637,6.62322549704202,1.700321574332961,0.9558405807131771,-1.002810118438322,1.4972870476687823,0.8872842753859503,-0.6385082224851141,1.0349597904974126,0.46187739984061593,-0.3758779239067501,0.19851665000774557,0.2777910443250624,0.6889161498728709,0.4937025725232003,1.5787538790105669,-0.9403992139870289,-0.43350262816171314,0.05961293056369604,-0.28572460959836865,-0.08307892097486619
0.0,5.40364214445053,6.68197331527848,4.30064309236707,7.12896462724698,1.1063626336962267,2.1281848927366727,0.6590114981297208,1.4638398704971156,1.2241620329865797,0.5826537677735885,1.8236969988016647,0.15481004095458342,0.29477344301780106,0.42456774540721653,-0.04393837120781029,1.4701447324417944,0.4329843192085766,1.105804866397525,0.14467957847855556,0.16792062846651182,-1.4652971879263879,0.19144286819252473,-1.8242064126073918
0.0,1.10580365722865,7.55903268841544,1.68504833421296,6.19199430775124,0.038492166579846,-0.41951186293141923,-1.1102746191086363,0.324330483486859,-0.24201506578633808,1.1214601562014925,0.9990400734118269,0.2040180884406334,1.8084371992493038,0.06551355809670978,-0.5011719903454006,0.945136274152855,-0.017805368095045467,0.3176291738992173,0.01730593709262781,-0.05309096531128813,0.11156100920308307,0.3084070998448899,-0.4998561143346907
0.0,2.33687409660654,6.25688339032346,2.6859661247654,6.65824054560939,0.9630657678126741,-0.5467185191598911,-0.9699376601250378,0.03636048684152646,0.23464237137164679,0.11474085773180315,1.3677915462141867,0.18719322585313153,1.3159907418806975,-0.7021345490453745,1.1655200774980978,0.8486901202647767,0.7586049206376776,1.4352778047098633,-0.05486709081509184,0.38341143589212184,0.06058897464973098,0.06538209395577219,0.411876565938091
0.0,0.668977210390671,5.61195123270659,1.8176845679535,6.26776353509095,1.1515923354151338,2.5612747465656613,-0.002520524030750104,-0.5220662116768191,1.3350396211010949,-0.1874207314488048,1.378124081814903,0.18942130172919722,0.3825934565442607,0.7211523955931222,-0.25037237187845807,0.1724523284074081,-0.5225218547931512,0.489477419660839,0.30985098274123946,0.15802393532214312,0.20491422866434633,0.30806733400111913,-1.0539766708887215
1.0,6.25547988315569,1.21852488896919,1.42108001859897,6.02161721836507,-2.1137092748548008,-0.8819224742537496,-0.4190090679089359,0.06726159089496242,1.1013875241261837,-0.2501805386984499,1.242580556272869,-0.26395881866215676,0.9993036742783256,0.4930681584803839,0.7211143270052882,2.4028393196212505,0.3387006843461512,0.5226040914345893,-0.3811617290138261,-0.2688312884515112,0.27129723164598,-0.47781258370069896,0.21875612430993496
1.0,7.71310931234882,3.6768560842811,3.75144553099216,6.99234130000265,0.7657092007106536,2.4255761149481283,-0.7551921997691149,1.8656076242333666,0.07492120699364002,0.20558595900798157,0.059173956694102255,1.2223634090976165,-0.07684255218100887,0.7270250907287291,0.7717644278876388,1.5661172860896238,-0.32218356010651145,0.9698740767993566,-0.03867808991042704,-0.5573084815339634,-0.11464632677615405,-0.7963971298607638,-0.4564389933594136
1.0,5.23820624333856,2.19874509601962,2.49712688255812,6.58534088337216,0.9271523431384927,-1.1728985306770272,-0.03657351984644697,0.754629797252957,0.924376176626812,0.2162972258630761,1.0309582418399796,1.0551978628061092,-0.2041665814133346,-0.6990548298994254,-0.7718126012610408,2.3266224416406134,-0.1383500450428567,0.7019555501719167,-0.3280274683204837,0.789592751490816,0.24727832766142666,0.48683175567204506,0.6209799984069055
1.0,5.3091683238032,2.10696626452327,1.92376984922242,6.32448678346755,0.5271331588296785,0.4215328138117973,-4.116166542461832,0.32065275690036565,-0.677906985563277,-0.39729972756252746,1.6517825339040437,0.42011008134709876,0.7436991448429313,-0.13583719184364612,-0.5761244206383838,0.8797814014648286,0.0510156486202871,1.039494358170005,-0.49431357471730303,0.0015542750928183725,-0.37490666914225873,-0.1179146810874264,-0.09208787325761082
0.0,2.05475971568724,6.77337250926197,1.92376984922242,6.32448678346755,0.635449480316062,0.03975447204987713,0.13508419675005912,-0.4768124975191659,0.8684632877718236,-0.3429263380883214,1.6908537966888986,-0.08246888769810931,1.6442221246591262,0.030852317025184012,0.018613918210788317,0.9556017761437495,0.0018981258107295662,1.8593975015249296,0.0072639409687844415,0.2365435990137376,-0.1921229564402851,0.5095218466208812,0.5150977015763655
0.0,2.95627286266983,5.78376967916798,3.49209856954483,6.92070292419095,0.3610615694683397,-0.11903898625289583,-0.2802807739127577,1.5161380915684188,1.0006699233772434,0.7364767860947872,-0.22543606427004326,-0.7088420850797849,-0.593535213187185,0.8183696762155972,-0.12730408488301506,0.24633717611347627,-0.49257901615541316,0.5695791607382149,-0.18179164515339946,-0.9540652066126334,-0.058440093204262016,-0.49892599162201284,-0.04242526583100489
0.0,0.26013870194343,4.94488210063951,1.38308542854885,5.9945168806023,-0.9158375190730836,0.34480732603051467,0.2047188097402793,-2.0148780707710685,1.4273428650677809,0.5998941516990748,0.3164289573036532,0.9946806616909034,-0.6881937495389739,-0.15809885229059398,0.1826818710318838,1.3064826902372995,-0.07049394872220931,1.7658894453005263,0.9668967425940934,-0.6139999404112487,-0.4632665555785753,0.7424593933669255,-0.5291405254188186
0.0,1.46851134588165,5.8006330533111,1.58556395002996,6.13114020784662,-1.1228633619917034,1.1518126891131217,-1.329574217884776,-1.3605086202640246,0.6438314677936456,-0.4397548143294713,2.140816438638031,1.1487555355927774,0.4433795272023693,-0.24453873405946186,0.9070216614069756,0.6432230093148226,-1.325854167459601,0.3109953615760669,0.6624778396908154,0.645281881160587,0.20549128845043765,0.3912794128575796,-0.45044849765228756
1.0,5.48447858416736,0.46788652931721,1.20494293330369,5.85663226693244,1.4432091355244354,-0.5998358028334938,1.1543175429515333,-1.4637942946122013,0.4386157838645025,-0.5920641659491361,0.043252770960730894,1.1635049343946573,-0.39626291522895724,0.01329267066304932,1.2852685180692427,2.3090953573326503,0.7759400600612443,1.6384904160990217,0.5224364062272138,-0.2060746892284838,-0.9038484298874664,-0.0857822551081741,-0.7796916176528045
1.0,4.03578734008963,1.2904938527901,1.42876337434312,6.02700935631861,1.448721900852913,0.31268789839818156,-0.36671293063471566,-1.3376447544701648,0.38724735193268567,-0.019269130921706255,0.8698240209655058,0.7588837606485395,0.4996681662372446,0.04870670647889099,1.3978890048721166,0.7764211713350266,-0.024779418775791356,0.9422505603505327,0.29677734745278334,0.7246724006181517,-0.18747234492456769,0.18652615921708912,-0.31180034462910633
0.0,2.1844946149945,6.12961487414896,1.24473752361355,5.88912474264876,0.19856898920113672,-0.6977569129700956,-1.238341376490601,-0.2609775088281895,-0.08530770489770578,-1.0070512974326449,1.397919327609887,0.03023422405868403,1.1252231501303802,-0.6631980516592744,-0.011616855425183101,3.0017547052006712,0.41209980989793144,1.084853272571406,0.1288202104605803,-0.7878096635853076,-0.330708446153408,-0.578732316116711,-0.48267559740438176
0.0,7.17265182631345,8.20337863161648,6.39964163988821,7.52644205439591,1.3376712971370002,2.6212470926656315,-2.2551533445080962,1.2141708431591591,-0.4982093130011948,0.6164509670513483,-0.38899714036428623,-0.17376170609675962,0.4099996107663705,0.4022851507924183,-0.3375569760717307,1.2019770103678058,0.28273020958454653,1.91811291986501,0.595206781646872,-0.2803770820438728,-0.011123897424605369,-0.7814421726699248,0.114385014464469
1.0,7.41773289489662,3.30821391368349,2.12609449043139,6.42448678346755,1.9892088581354654,0.0997978799737162,-0.13314033716660867,-0.9687032045123811,0.462616993091143,0.43827180204076,1.1350477170986433,1.2059857910633769,0.9297474038116558,0.2342763892531013,0.3289440052165897,2.355372763609163,-0.10690227904524535,0.6010586181907525,-0.5161985097774238,0.16342173519401146,-0.36614269070103783,0.4579651511397993,-0.05457257578066725
0.0,3.60809429650717,5.85570024438657,2.34673602618165,6.52322549704202,1.0612777765340842,0.3380161290971322,0.9524602342351481,0.7002267935053984,-0.18810605189173224,-0.253552640214121,-0.20516998667255468,-0.12698133902389053,-0.188903266379136,1.4581557205372833,0.13339544839550843,1.431000025206067,-0.18984326257128056,1.1884738928476861,0.4797952628750368,0.4145605355330264,0.20242754381785444,-0.8026356235662838,-0.012148691885407745
0.0,1.44911223980778,6.2518666529153,1.80045693640291,6.25824054560939,0.5204715385080922,0.3073182355622358,1.3579605502778518,0.4176925387805229,-1.4335274768913717,-0.158719277418841,0.9176744862280244,-0.8760492863634856,1.047091529116156,0.6243788862052533,-0.5432839297952952,1.1682004693449362,-0.4579117386482189,0.6640439881601616,-0.9356090580304935,0.3013262231532495,-0.09124992132513084,0.2877732549999474,-0.7049097144739052
0.0,1.97405087974864,6.40775574712119,1.73790166427742,6.2228785047906,-1.3186086402965813,-1.1254337956243192,-1.2321009066765685,-0.6760670835875657,0.12795342505211144,0.32587407070151997,-0.004397344742785726,0.2565999055385905,-0.20942437196251917,2.114865920704774,0.2160347917847507,2.6304686617814923,1.6839537253604853,0.5739205970172031,0.014011093512938343,-0.10470441351980406,0.1952652981597586,0.7005931375169481,0.0906571089307098
0.0,1.92866089287586,4.58037594329943,1.42108001859897,6.02161721836507,0.6174311591111648,-0.5522762239176839,1.0564215097919982,-0.6620196705445021,-0.4644945835652898,-0.4340967153203899,-0.817731624228929,0.11847430577297488,-0.04172439161329681,0.7800061477351456,-0.4778094121725349,1.3763412651529157,0.5604203257015834,0.6676869999684345,-0.0720138300273382,1.1628898959408425,0.7582200502947019,-0.1532828106435289,-0.2966100924351796
1.0,7.33150171305679,1.5201372246417,1.62240502993645,6.15410969408138,0.22947213210583908,-1.077228060643313,1.2922282771276221,-0.25242936206373545,2.1497945465186596,0.04537128187608651,1.8926591971123639,0.1786597113553134,0.4814802866247239,0.6376944742411378,0.5731203887062941,2.229852977507494,0.4942766212326576,1.0201282510002314,-0.8838110564696905,0.5625219608540126,-0.006707893462404384,-1.1302073786689262,-0.09538023016727436
1.0,6.91738102405828,2.81383588098388,2.79769164597913,6.69899472438173,-0.21875023041730654,2.0489807563991924,2.599390837231242,0.36089594378923706,1.2816565367582125,0.05729221851193911,0.16497176932863228,1.3888047651392679,-0.40474315944638317,0.4390292894540999,0.3134984915572304,1.164183986415769,0.08937048164316358,0.691853455903946,-0.17680737080682218,0.16139873204662405,-0.5750427470761817,0.3559885114955257,-0.59073953396441
0.0,2.56649876669406,7.09320392666487,1.29279856262498,5.92700935631861,0.07667297375061582,0.3268474999468419,1.015425571904733,-0.7740426688669084,-0.05359617366484404,-0.021566794820453723,0.9987570889023814,0.06617325320133628,1.0339565845846677,0.27406418982109804,0.4478026216571728,0.001266653555070163,-0.8411632408955134,1.1051456455430733,-0.9672653678565589,-1.3748380098152877,-0.11706276864145627,-0.09419206363219168,-0.21223135489094888
0.0,3.2671194423591,7.45149216524801,1.42876337434312,6.02700935631861,1.8071377281415995,-0.905644306599882,0.6797268348846202,-0.7457222751474823,1.1546957850784725,0.4907398746540579,-0.58241404823052,2.0043776930925694,-0.479713876570934,0.3746114636004273,-0.8436738472066758,0.5348676563649746,0.7581843233626681,0.869550088499575,0.6819251624663448,-0.8903690537817353,-0.40162004597585255,0.2755958643508471,0.19775455318125407
0.0,2.22725674429997,5.81370050402939,1.05542099196831,5.72413979121613,-0.899263719669064,-1.0623407851986895,0.5583700836325644,-1.8344347273976793,0.6356947573702363,0.38576662988095967,0.4045606554951219,0.927094770955592,-0.19601989793536576,0.0699621560195567,-0.40828755372778747,1.4265839589162796,-0.47011060446285846,0.6825934180142716,-0.7935491503991209,-0.10996789763316779,0.17075434276840146,-0.006469384051794031,-0.7267996399658154
1.0,6.29517022453885,4.68066083719179,2.94504994272231,6.75032583480478,-0.27137421788746374,-1.9866996736630784,0.668983739295688,1.8900269382775117,-0.07651293810310655,0.2751012480132204,0.6484654595510989,-0.05968309963843841,-0.8104567591540758,-1.172171654209437,0.4713829006126376,1.5075025361377792,-0.22776392250171526,0.3067788733649034,0.18898549899734923,0.16042482316230358,0.11930039546422185,0.7888841024659431,-0.533796884522443
0.0,0.0973617412543701,7.34554100714336,1.63792897583954,6.16363268356294,0.5485143739362341,0.4921292177463835,-0.535298104727882,-0.01311065217735774,0.25403955259953265,0.09763151573988638,-0.10884234671732837,-0.19190046285387272,1.1441095315451622,-0.12618706249224168,-0.02128931052222209,1.0392993530575187,-0.3390357642467496,1.266064686940719,-0.3800950443094528,0.02327873666393046,0.38092738702123174,0.5877532882543898,0.09621055888409066
